"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3536","belgium","brussels","2020-04-19",20082946,"Uccle",50.79327,4.35349,"Apartment","Entire home/apt",2,1,1,"$80.00",1,1125,0,80,2400
"3537","belgium","brussels","2020-04-19",20084659,"Saint-Gilles",50.8234,4.34395,"Apartment","Entire home/apt",2,1,1,"$39.00",2,10,0,39,1170
"3538","belgium","brussels","2020-04-19",20088095,"Saint-Josse-ten-Noode",50.85412,4.37153,"Apartment","Entire home/apt",2,1,1,"$49.00",1,1125,26,48.5,194
"3539","belgium","brussels","2020-04-19",20089505,"Schaerbeek",50.84659,4.39373,"House","Private room",1,1,1,"$39.00",1,1124,27,39.3333333333333,118
"3540","belgium","brussels","2020-04-19",20090422,"Ixelles",50.82881,4.36585,"Loft","Entire home/apt",2,0,1,"$109.00",5,1125,0,109,3270
"3541","belgium","brussels","2020-04-19",20116069,"Saint-Gilles",50.82432,4.35703,"Apartment","Entire home/apt",2,1,1,"$31.00",7,11,0,28.1333333333333,844
"3542","belgium","brussels","2020-04-19",20118382,"Bruxelles",50.8453,4.34828,"Apartment","Entire home/apt",4,1,3,"$60.00",1,30,28,20,40
"3543","belgium","brussels","2020-04-19",20118841,"Schaerbeek",50.85959,4.37565,"Apartment","Private room",2,1,1,"$22.00",4,1125,0,22,660
"3544","belgium","brussels","2020-04-19",20120326,"Saint-Gilles",50.82701,4.34052,"Apartment","Entire home/apt",6,3,3,"$95.00",2,1125,28,80,160
"3545","belgium","brussels","2020-04-19",20129087,"Ixelles",50.81604,4.38498,"Apartment","Entire home/apt",2,1,1,"$40.00",1,10,0,80,2400
"3546","belgium","brussels","2020-04-19",20131470,"Ixelles",50.83549,4.35978,"Apartment","Private room",2,1,1,"$30.00",1,15,0,29.3,879
"3547","belgium","brussels","2020-04-19",20136748,"Saint-Josse-ten-Noode",50.8493,4.37301,"Apartment","Entire home/apt",7,2,4,"$50.00",2,1125,16,39.7142857142857,556
